"translation_id","translation_key","language_code","translation_value","is_active","module_code","sort_order","created_at","created_by","updated_at","updated_by"
1774,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD30","en-US","Current tag",1,"FORM",,02.06.2026 18:11:19,"System User",02.06.2026 18:11:54,"System User"
1775,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD30","fr-CH","Balise actuelle",1,"FORM",,02.06.2026 18:11:19,"System User",02.06.2026 18:11:54,"System User"
1776,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD32","de-CH","Aktueller Übersetzungsschlüssel",1,"FORM",,02.06.2026 18:12:18,"System User",02.06.2026 18:12:55,"System User"
1777,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD32","en-US","Current translation key",1,"FORM",,02.06.2026 18:12:18,"System User",02.06.2026 18:12:55,"System User"
1778,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD32","fr-CH","Clé de traduction actuelle",1,"FORM",,02.06.2026 18:12:18,"System User",02.06.2026 18:12:55,"System User"
1779,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD33","de-CH","Vorgeschlagener Übersetzungsschlüssel",1,"FORM",,02.06.2026 18:13:11,"System User",02.06.2026 18:13:40,"System User"
1780,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD33","en-US","Suggested translation key",1,"FORM",,02.06.2026 18:13:11,"System User",02.06.2026 18:13:40,"System User"
1781,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD33","fr-CH","Clé de traduction suggérée",1,"FORM",,02.06.2026 18:13:11,"System User",02.06.2026 18:13:40,"System User"
1782,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD35","de-CH","Tag-Status",1,"FORM",,02.06.2026 18:13:50,"System User",02.06.2026 18:14:14,"System User"
1783,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD35","en-US","Tag status",1,"FORM",,02.06.2026 18:13:50,"System User",02.06.2026 18:14:14,"System User"
1784,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD35","fr-CH","État de la balise",1,"FORM",,02.06.2026 18:13:50,"System User",02.06.2026 18:14:14,"System User"
1785,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD36","de-CH","Relevant",1,"FORM",,02.06.2026 18:14:26,"System User",02.06.2026 18:14:36,"System User"
1786,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD36","en-US","Relevant",1,"FORM",,02.06.2026 18:14:26,"System User",02.06.2026 18:14:36,"System User"
1787,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD36","fr-CH","Relevant",1,"FORM",,02.06.2026 18:14:26,"System User",02.06.2026 18:14:36,"System User"
1788,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD37","de-CH","Sichtbar",1,"FORM",,02.06.2026 18:14:43,"System User",02.06.2026 18:14:57,"System User"
1789,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD37","en-US","Visible",1,"FORM",,02.06.2026 18:14:43,"System User",02.06.2026 18:14:57,"System User"
1790,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD37","fr-CH","Visible",1,"FORM",,02.06.2026 18:14:43,"System User",02.06.2026 18:14:57,"System User"
1791,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD38","de-CH","dirty",1,"FORM",,02.06.2026 18:15:03,"System User",06.06.2026 11:19:18,"System User"
1792,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD38","en-US","dirty",1,"FORM",,02.06.2026 18:15:03,"System User",06.06.2026 11:19:18,"System User"
1793,"FORM.FRMFWTRANSLATIONTAGGENERATOR.BEZEICHNUNGSFELD38","fr-CH","sale",1,"FORM",,02.06.2026 18:15:03,"System User",06.06.2026 11:19:18,"System User"
1794,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CBOFORMNAME","de-CH","Formularauswahl",1,"FORM",,02.06.2026 18:18:13,"System User",02.06.2026 18:18:37,"System User"
1795,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CBOFORMNAME","en-US","Form selection",1,"FORM",,02.06.2026 18:18:13,"System User",02.06.2026 18:18:37,"System User"
1796,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CBOFORMNAME","fr-CH","Sélection du formulaire",1,"FORM",,02.06.2026 18:18:13,"System User",02.06.2026 18:18:37,"System User"
1797,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKINCLUDEHIDDEN","de-CH","Ausgeblendete Objekte",1,"FORM",,02.06.2026 18:18:47,"System User",02.06.2026 18:19:44,"System User"
1798,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKINCLUDEHIDDEN","en-US","Hidden objects",1,"FORM",,02.06.2026 18:18:47,"System User",02.06.2026 18:19:44,"System User"
1799,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKINCLUDEHIDDEN","fr-CH","Objets cachés",1,"FORM",,02.06.2026 18:18:47,"System User",02.06.2026 18:19:44,"System User"
1800,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKSHOWALLCONTROLS","de-CH","Alle Steuerelemente",1,"FORM",,02.06.2026 18:20:11,"System User",02.06.2026 18:20:56,"System User"
1801,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKSHOWALLCONTROLS","en-US","All controls",1,"FORM",,02.06.2026 18:20:11,"System User",02.06.2026 18:20:56,"System User"
1802,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKSHOWALLCONTROLS","fr-CH","Tous les contrôles",1,"FORM",,02.06.2026 18:20:11,"System User",02.06.2026 18:20:56,"System User"
1803,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDCANCEL","de-CH","Abbrechen",1,"FORM",,02.06.2026 18:21:03,"System User",02.06.2026 18:21:18,"System User"
1804,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDCANCEL","en-US","Cancel",1,"FORM",,02.06.2026 18:21:03,"System User",02.06.2026 18:21:18,"System User"
1805,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDCANCEL","fr-CH","Annuler",1,"FORM",,02.06.2026 18:21:03,"System User",02.06.2026 18:21:18,"System User"
1806,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDGENERATESUGGESTIONS","de-CH","Vorschläge generieren",1,"FORM",,02.06.2026 18:21:28,"System User",02.06.2026 18:22:02,"System User"
1807,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDGENERATESUGGESTIONS","en-US","Generate suggestions",1,"FORM",,02.06.2026 18:21:28,"System User",02.06.2026 18:22:02,"System User"
1808,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDGENERATESUGGESTIONS","fr-CH","Générer des suggestions",1,"FORM",,02.06.2026 18:21:28,"System User",02.06.2026 18:22:02,"System User"
1809,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDLOADFORM","de-CH","Formular laden",1,"FORM",,02.06.2026 18:22:14,"System User",02.06.2026 18:22:30,"System User"
1810,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDLOADFORM","en-US","Load form",1,"FORM",,02.06.2026 18:22:14,"System User",02.06.2026 18:22:30,"System User"
1811,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDLOADFORM","fr-CH","Charger le formulaire",1,"FORM",,02.06.2026 18:22:14,"System User",02.06.2026 18:22:30,"System User"
1812,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDREMOVESELECTEDKEY","de-CH","Ausgewählten Schlüssel entfernen",1,"FORM",,02.06.2026 18:22:46,"System User",02.06.2026 18:23:17,"System User"
1813,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDREMOVESELECTEDKEY","en-US","Remove selected key",1,"FORM",,02.06.2026 18:22:46,"System User",02.06.2026 18:23:17,"System User"
1814,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDREMOVESELECTEDKEY","fr-CH","Supprimer la clé sélectionnée",1,"FORM",,02.06.2026 18:22:46,"System User",02.06.2026 18:23:17,"System User"
1815,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDSAVE","de-CH","Speichern",1,"FORM",,02.06.2026 18:23:25,"System User",02.06.2026 18:23:35,"System User"
1816,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDSAVE","en-US","Save",1,"FORM",,02.06.2026 18:23:25,"System User",02.06.2026 18:23:35,"System User"
1817,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDSAVE","fr-CH","Enregistrer",1,"FORM",,02.06.2026 18:23:25,"System User",02.06.2026 18:23:35,"System User"
1818,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDSETMISSINGKEYS","de-CH","Setze fehlende Schlüssel",1,"FORM",,02.06.2026 18:23:44,"System User",02.06.2026 18:24:11,"System User"
1819,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDSETMISSINGKEYS","en-US","Set missing keys",1,"FORM",,02.06.2026 18:23:44,"System User",02.06.2026 18:24:11,"System User"
1820,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDSETMISSINGKEYS","fr-CH","Définir les clés manquantes",1,"FORM",,02.06.2026 18:23:44,"System User",02.06.2026 18:24:11,"System User"
1821,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDSETSELECTEDKEY","de-CH","Setze ausgewählten Schlüssel",1,"FORM",,02.06.2026 18:24:22,"System User",02.06.2026 18:24:42,"System User"
1822,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDSETSELECTEDKEY","en-US","Set selected key",1,"FORM",,02.06.2026 18:24:22,"System User",02.06.2026 18:24:42,"System User"
1823,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CMDSETSELECTEDKEY","fr-CH","Définir la clé sélectionnée",1,"FORM",,02.06.2026 18:24:22,"System User",02.06.2026 18:24:42,"System User"
1824,"FORM.FRMFWTRANSLATIONTAGGENERATOR.KONTROLLKÄSTCHEN39","de-CH","<neu>",1,"FORM",,02.06.2026 18:25:01,"System User",02.06.2026 18:25:01,"System User"
1825,"FORM.FRMFWTRANSLATIONTAGGENERATOR.KONTROLLKÄSTCHEN39","en-US","<neu>",1,"FORM",,02.06.2026 18:25:01,"System User",02.06.2026 18:25:01,"System User"
1826,"FORM.FRMFWTRANSLATIONTAGGENERATOR.KONTROLLKÄSTCHEN39","fr-CH","<neu>",1,"FORM",,02.06.2026 18:25:01,"System User",02.06.2026 18:25:01,"System User"
1827,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLHEADER","de-CH","Übersetzungs-Tag Generator",1,"FORM",,02.06.2026 18:25:32,"System User",02.06.2026 18:26:42,"System User"
1828,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLHEADER","en-US","Translation Tag Generator",1,"FORM",,02.06.2026 18:25:32,"System User",02.06.2026 18:26:42,"System User"
1829,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLHEADER","fr-CH","Générateur de balises de traduction",1,"FORM",,02.06.2026 18:25:32,"System User",02.06.2026 18:26:42,"System User"
1830,"FORM.FRMFWTRANSLATIONTAGGENERATOR.ROW_NO","de-CH","Nr",1,"FORM",,02.06.2026 18:26:52,"System User",02.06.2026 18:27:10,"System User"
1831,"FORM.FRMFWTRANSLATIONTAGGENERATOR.ROW_NO","en-US","No",1,"FORM",,02.06.2026 18:26:52,"System User",02.06.2026 18:27:10,"System User"
1832,"FORM.FRMFWTRANSLATIONTAGGENERATOR.ROW_NO","fr-CH","Nr",1,"FORM",,02.06.2026 18:26:52,"System User",02.06.2026 18:27:10,"System User"
1833,"FORM.FRMFWTRANSLATIONTAGGENERATOR.TEXT26","de-CH","<neu>",1,"FORM",,02.06.2026 18:27:19,"System User",02.06.2026 18:27:19,"System User"
1834,"FORM.FRMFWTRANSLATIONTAGGENERATOR.TEXT26","en-US","<neu>",1,"FORM",,02.06.2026 18:27:19,"System User",02.06.2026 18:27:19,"System User"
1835,"FORM.FRMFWTRANSLATIONTAGGENERATOR.TEXT26","fr-CH","<neu>",1,"FORM",,02.06.2026 18:27:19,"System User",02.06.2026 18:27:19,"System User"
1836,"FORM.FRMFWTRANSLATIONTAGGENERATOR.TEXT34","de-CH","<neu>",1,"FORM",,02.06.2026 18:27:32,"System User",02.06.2026 18:27:32,"System User"
1837,"FORM.FRMFWTRANSLATIONTAGGENERATOR.TEXT34","en-US","<neu>",1,"FORM",,02.06.2026 18:27:32,"System User",02.06.2026 18:27:32,"System User"
1838,"FORM.FRMFWTRANSLATIONTAGGENERATOR.TEXT34","fr-CH","<neu>",1,"FORM",,02.06.2026 18:27:32,"System User",02.06.2026 18:27:32,"System User"
1839,"FORM.FRMFWTRANSLATIONEDIT.CMDCANCEL","de-CH","Abbrechen",1,"FORM",,03.06.2026 12:20:15,"System User",03.06.2026 12:20:34,"System User"
1840,"FORM.FRMFWTRANSLATIONEDIT.CMDCANCEL","en-US","Cancel",1,"FORM",,03.06.2026 12:20:16,"System User",03.06.2026 12:20:34,"System User"
1841,"FORM.FRMFWTRANSLATIONEDIT.CMDCANCEL","fr-CH","Annuler",1,"FORM",,03.06.2026 12:20:16,"System User",03.06.2026 12:20:34,"System User"
1842,"FORM.FRMFWTRANSLATIONEDIT.CMDDEEPL","de-CH","DeepL",1,"FORM",,03.06.2026 12:20:50,"System User",03.06.2026 12:21:06,"System User"
1843,"FORM.FRMFWTRANSLATIONEDIT.CMDDEEPL","en-US","DeepL",1,"FORM",,03.06.2026 12:20:50,"System User",03.06.2026 12:21:06,"System User"
1844,"FORM.FRMFWTRANSLATIONEDIT.CMDDEEPL","fr-CH","DeepL",1,"FORM",,03.06.2026 12:20:50,"System User",03.06.2026 12:21:06,"System User"
1845,"FORM.FRMFWTRANSLATIONEDIT.CMDSAVE","de-CH","Speichern",1,"FORM",,03.06.2026 12:21:12,"System User",03.06.2026 12:21:21,"System User"
1846,"FORM.FRMFWTRANSLATIONEDIT.CMDSAVE","en-US","Save",1,"FORM",,03.06.2026 12:21:12,"System User",03.06.2026 12:21:21,"System User"
1847,"FORM.FRMFWTRANSLATIONEDIT.CMDSAVE","fr-CH","Enregistrer",1,"FORM",,03.06.2026 12:21:12,"System User",03.06.2026 12:21:21,"System User"
1848,"FORM.FRMFWTRANSLATIONEDIT.LBKSCOPECODE","de-CH","Umfang",1,"FORM",,03.06.2026 12:21:30,"System User",03.06.2026 12:22:31,"System User"
1849,"FORM.FRMFWTRANSLATIONEDIT.LBKSCOPECODE","en-US","Scope",1,"FORM",,03.06.2026 12:21:30,"System User",03.06.2026 12:22:32,"System User"
1850,"FORM.FRMFWTRANSLATIONEDIT.LBKSCOPECODE","fr-CH","Portée",1,"FORM",,03.06.2026 12:21:30,"System User",03.06.2026 12:22:32,"System User"
1851,"FORM.FRMFWTRANSLATIONEDIT.LBLAUDITSTATUS","de-CH","Audit-Status",1,"FORM",,03.06.2026 12:22:40,"System User",03.06.2026 12:23:41,"System User"
1852,"FORM.FRMFWTRANSLATIONEDIT.LBLAUDITSTATUS","en-US","Audit status",1,"FORM",,03.06.2026 12:22:40,"System User",03.06.2026 12:23:41,"System User"
1853,"FORM.FRMFWTRANSLATIONEDIT.LBLAUDITSTATUS","fr-CH","Statut d'audit",1,"FORM",,03.06.2026 12:22:40,"System User",03.06.2026 12:23:41,"System User"
1854,"FORM.FRMFWTRANSLATIONEDIT.LBLFALLBACKTEXT","de-CH","Fallback-Text",1,"FORM",,03.06.2026 12:23:53,"System User",03.06.2026 12:24:31,"System User"
1855,"FORM.FRMFWTRANSLATIONEDIT.LBLFALLBACKTEXT","en-US","Fallback text",1,"FORM",,03.06.2026 12:23:53,"System User",03.06.2026 12:24:31,"System User"
1856,"FORM.FRMFWTRANSLATIONEDIT.LBLFALLBACKTEXT","fr-CH","Texte de repli",1,"FORM",,03.06.2026 12:23:53,"System User",03.06.2026 12:24:31,"System User"
1857,"FORM.FRMFWTRANSLATIONEDIT.LBLSOURCECONTROL","de-CH","Quellsteuerelement",1,"FORM",,03.06.2026 12:24:42,"System User",03.06.2026 12:25:22,"System User"
1858,"FORM.FRMFWTRANSLATIONEDIT.LBLSOURCECONTROL","en-US","Source control",1,"FORM",,03.06.2026 12:24:42,"System User",03.06.2026 12:25:22,"System User"
1859,"FORM.FRMFWTRANSLATIONEDIT.LBLSOURCECONTROL","fr-CH","Contrôle de la source",1,"FORM",,03.06.2026 12:24:42,"System User",03.06.2026 12:25:22,"System User"
1860,"FORM.FRMFWTRANSLATIONEDIT.LBLSOURCEOBJECT","de-CH","Quellobjekt",1,"FORM",,03.06.2026 12:31:51,"System User",03.06.2026 12:32:20,"System User"
1861,"FORM.FRMFWTRANSLATIONEDIT.LBLSOURCEOBJECT","en-US","Source object",1,"FORM",,03.06.2026 12:31:51,"System User",03.06.2026 12:32:20,"System User"
1862,"FORM.FRMFWTRANSLATIONEDIT.LBLSOURCEOBJECT","fr-CH","Objet source",1,"FORM",,03.06.2026 12:31:51,"System User",03.06.2026 12:32:20,"System User"
1863,"FORM.FRMFWTRANSLATIONEDIT.LBLSOURCETYPE","de-CH","Quelltyp",1,"FORM",,03.06.2026 12:32:30,"System User",03.06.2026 12:32:42,"System User"
1864,"FORM.FRMFWTRANSLATIONEDIT.LBLSOURCETYPE","en-US","Source type",1,"FORM",,03.06.2026 12:32:30,"System User",03.06.2026 12:32:42,"System User"
1865,"FORM.FRMFWTRANSLATIONEDIT.LBLSOURCETYPE","fr-CH","Type de source",1,"FORM",,03.06.2026 12:32:30,"System User",03.06.2026 12:32:42,"System User"
1866,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONDECH","de-CH","Deutsch",1,"FORM",,03.06.2026 12:32:57,"System User",06.06.2026 11:01:22,"System User"
1867,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONDECH","en-US","German",1,"FORM",,03.06.2026 12:32:57,"System User",06.06.2026 11:01:22,"System User"
1868,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONDECH","fr-CH","Allemand",1,"FORM",,03.06.2026 12:32:57,"System User",06.06.2026 11:01:22,"System User"
1869,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONENUS","de-CH","Englisch",1,"FORM",,03.06.2026 12:34:24,"System User",06.06.2026 11:01:53,"System User"
1870,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONENUS","en-US","English",1,"FORM",,03.06.2026 12:34:24,"System User",06.06.2026 11:01:53,"System User"
1871,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONENUS","fr-CH","Anglais",1,"FORM",,03.06.2026 12:34:24,"System User",06.06.2026 11:01:53,"System User"
1872,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONFRFR","de-CH","Französisch",1,"FORM",,03.06.2026 12:35:15,"System User",06.06.2026 11:02:13,"System User"
1873,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONFRFR","en-US","French",1,"FORM",,03.06.2026 12:35:15,"System User",06.06.2026 11:02:13,"System User"
1874,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONFRFR","fr-CH","Français",1,"FORM",,03.06.2026 12:35:15,"System User",06.06.2026 11:02:13,"System User"
1875,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONKEY","de-CH","Schlüssel",1,"FORM",,03.06.2026 12:36:04,"System User",03.06.2026 12:36:16,"System User"
1876,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONKEY","en-US","key",1,"FORM",,03.06.2026 12:36:04,"System User",03.06.2026 12:36:16,"System User"
1877,"FORM.FRMFWTRANSLATIONEDIT.LBLTRANSLATIONKEY","fr-CH","Clé",1,"FORM",,03.06.2026 12:36:04,"System User",03.06.2026 12:36:16,"System User"
1878,"FORM.FRMFWTRANSLATIONTAGGENERATOR.KONTROLLKÄSTCHEN41","de-CH","Visible",1,"FORM","0",03.06.2026 17:44:07,"SYSTEM",04.06.2026 11:17:35,"System User"
1879,"FORM.FRMFWTRANSLATIONTAGGENERATOR.KONTROLLKÄSTCHEN41","en-US","Visible",1,"FORM","0",03.06.2026 17:44:07,"SYSTEM",04.06.2026 11:17:35,"System User"
1880,"FORM.FRMFWTRANSLATIONTAGGENERATOR.KONTROLLKÄSTCHEN41","fr-CH","Visible",1,"FORM","0",03.06.2026 17:44:07,"SYSTEM",04.06.2026 11:17:35,"System User"
1881,"FORM.FRMFWTRANSLATIONTAGGENERATOR.KONTROLLKÄSTCHEN42","de-CH","dirty",1,"FORM","0",03.06.2026 17:44:07,"SYSTEM",06.06.2026 11:19:32,"System User"
1882,"FORM.FRMFWTRANSLATIONTAGGENERATOR.KONTROLLKÄSTCHEN42","en-US","dirty",1,"FORM","0",03.06.2026 17:44:07,"SYSTEM",06.06.2026 11:19:32,"System User"
1883,"FORM.FRMFWTRANSLATIONTAGGENERATOR.KONTROLLKÄSTCHEN42","fr-CH","sale",1,"FORM","0",03.06.2026 17:44:07,"SYSTEM",06.06.2026 11:19:33,"System User"
1884,"FORM.FRMFWTRANSLATIONTAGGENERATOR.TEXT31","de-CH","Text31",1,"FORM","0",03.06.2026 17:44:07,"SYSTEM",04.06.2026 11:18:45,"System User"
1885,"FORM.FRMFWTRANSLATIONTAGGENERATOR.TEXT31","en-US","Text31",1,"FORM","0",03.06.2026 17:44:07,"SYSTEM",04.06.2026 11:18:45,"System User"
1886,"FORM.FRMFWTRANSLATIONTAGGENERATOR.TEXT31","fr-CH","Text31",1,"FORM","0",03.06.2026 17:44:07,"SYSTEM",04.06.2026 11:18:45,"System User"
1887,"FORM.FRMFWTRANSLATIONAUDIT.CMDCLEARFILTERS","de-CH","Filter Reset",1,"FORM",,05.06.2026 18:33:56,"System User",05.06.2026 18:35:20,"System User"
1888,"FORM.FRMFWTRANSLATIONAUDIT.CMDCLEARFILTERS","en-US","Clear Filters",1,"FORM",,05.06.2026 18:33:56,"System User",05.06.2026 18:35:20,"System User"
1889,"FORM.FRMFWTRANSLATIONAUDIT.CMDCLEARFILTERS","fr-CH","Effacer les filtres",1,"FORM",,05.06.2026 18:33:56,"System User",05.06.2026 18:35:20,"System User"
1890,"FORM.FRMFWTRANSLATIONAUDIT.CMDCREATEMISSINGROWS","de-CH","Fehlende erstellen",1,"FORM",,05.06.2026 18:35:50,"System User",05.06.2026 18:37:06,"System User"
1891,"FORM.FRMFWTRANSLATIONAUDIT.CMDCREATEMISSINGROWS","en-US","Create Missing",1,"FORM",,05.06.2026 18:35:50,"System User",05.06.2026 18:37:06,"System User"
1892,"FORM.FRMFWTRANSLATIONAUDIT.CMDCREATEMISSINGROWS","fr-CH","Créer les lignes manquantes",1,"FORM",,05.06.2026 18:35:50,"System User",05.06.2026 18:37:06,"System User"
1893,"FORM.FRMFWTRANSLATIONAUDIT.LBLFALLBACKTEXT","de-CH","Ersatztext",1,"FORM",,05.06.2026 18:37:17,"System User",05.06.2026 18:37:39,"System User"
1894,"FORM.FRMFWTRANSLATIONAUDIT.LBLFALLBACKTEXT","en-US","Fallback text",1,"FORM",,05.06.2026 18:37:17,"System User",05.06.2026 18:37:39,"System User"
1895,"FORM.FRMFWTRANSLATIONAUDIT.LBLFALLBACKTEXT","fr-CH","Texte de secours",1,"FORM",,05.06.2026 18:37:17,"System User",05.06.2026 18:37:40,"System User"
1896,"FORM.FRMFWTRANSLATIONAUDIT.LBLFORMTITLE","de-CH","Übersetzungen prüfen",1,"FORM",,05.06.2026 18:38:01,"System User",05.06.2026 18:39:12,"System User"
1897,"FORM.FRMFWTRANSLATIONAUDIT.LBLFORMTITLE","en-US","Translations Audit",1,"FORM",,05.06.2026 18:38:01,"System User",05.06.2026 18:39:12,"System User"
1898,"FORM.FRMFWTRANSLATIONAUDIT.LBLFORMTITLE","fr-CH","Vérifier les traductions",1,"FORM",,05.06.2026 18:38:01,"System User",05.06.2026 18:39:12,"System User"
1899,"FORM.FRMFWTRANSLATIONAUDIT.LBLISACTIVE","de-CH","Aktiv",1,"FORM",,05.06.2026 18:39:22,"System User",05.06.2026 18:39:34,"System User"
1900,"FORM.FRMFWTRANSLATIONAUDIT.LBLISACTIVE","en-US","Active",1,"FORM",,05.06.2026 18:39:22,"System User",05.06.2026 18:39:34,"System User"
1901,"FORM.FRMFWTRANSLATIONAUDIT.LBLISACTIVE","fr-CH","Actif",1,"FORM",,05.06.2026 18:39:22,"System User",05.06.2026 18:39:34,"System User"
1902,"FORM.FRMFWTRANSLATIONAUDIT.LBLPRODUCTGROUPID","de-CH","Fehlbenennung",1,"FORM",,05.06.2026 18:39:44,"System User",05.06.2026 18:49:01,"System User"
1903,"FORM.FRMFWTRANSLATIONAUDIT.LBLPRODUCTGROUPID","en-US","Incorrect naming",1,"FORM",,05.06.2026 18:39:44,"System User",05.06.2026 18:49:01,"System User"
1904,"FORM.FRMFWTRANSLATIONAUDIT.LBLPRODUCTGROUPID","fr-CH","Nom incorrect",1,"FORM",,05.06.2026 18:39:44,"System User",05.06.2026 18:49:01,"System User"
1905,"FORM.FRMFWTRANSLATIONAUDIT.LBLTRANSLATIONKEY","de-CH","Schlüssel",1,"FORM",,05.06.2026 18:46:01,"System User",05.06.2026 18:47:57,"System User"
1906,"FORM.FRMFWTRANSLATIONAUDIT.LBLTRANSLATIONKEY","en-US","Key",1,"FORM",,05.06.2026 18:46:01,"System User",05.06.2026 18:47:57,"System User"
1907,"FORM.FRMFWTRANSLATIONAUDIT.LBLTRANSLATIONKEY","fr-CH","Clé",1,"FORM",,05.06.2026 18:46:01,"System User",05.06.2026 18:47:57,"System User"
1908,"FORM.FRMFWTRANSLATIONAUDIT.LBLTRANSLATIONVALUE","de-CH","Übersetzung",1,"FORM",,05.06.2026 18:46:31,"System User",05.06.2026 18:46:48,"System User"
1909,"FORM.FRMFWTRANSLATIONAUDIT.LBLTRANSLATIONVALUE","en-US","Translation",1,"FORM",,05.06.2026 18:46:31,"System User",05.06.2026 18:46:48,"System User"
1910,"FORM.FRMFWTRANSLATIONAUDIT.LBLTRANSLATIONVALUE","fr-CH","Traduction",1,"FORM",,05.06.2026 18:46:31,"System User",05.06.2026 18:46:48,"System User"
1911,"FORM.FRMFWNAVIGATIONADMIN.CMDDEACTIVATE","de-CH","Deaktivieren",1,"FORM",,06.06.2026 10:39:41,"System User",06.06.2026 10:39:54,"System User"
1912,"FORM.FRMFWNAVIGATIONADMIN.CMDDEACTIVATE","en-US","Deactivate",1,"FORM",,06.06.2026 10:39:41,"System User",06.06.2026 10:39:54,"System User"
1913,"FORM.FRMFWNAVIGATIONADMIN.CMDDEACTIVATE","fr-CH","Désactiver",1,"FORM",,06.06.2026 10:39:41,"System User",06.06.2026 10:39:54,"System User"
1914,"FORM.FRMFWNAVIGATIONADMIN.CMDHIDE","de-CH","Ausblenden",1,"FORM",,06.06.2026 10:40:01,"System User",06.06.2026 10:40:11,"System User"
1915,"FORM.FRMFWNAVIGATIONADMIN.CMDHIDE","en-US","Hide",1,"FORM",,06.06.2026 10:40:01,"System User",06.06.2026 10:40:11,"System User"
1916,"FORM.FRMFWNAVIGATIONADMIN.CMDHIDE","fr-CH","Masquer",1,"FORM",,06.06.2026 10:40:01,"System User",06.06.2026 10:40:11,"System User"
1917,"FORM.FRMFWNAVIGATIONADMIN.CMDNEWGROUP","de-CH","Neue Gruppe",1,"FORM",,06.06.2026 10:40:19,"System User",06.06.2026 10:40:39,"System User"
